pl_orbper,pl_discmethod,st_dist,pl_rade,pl_bmasse,pl_orbsmax,st_teff,pl_pnum,st_rad,st_mass,pl_publ_date
1622.10000000,Radial Velocity,51.34,,1535.11890,2.900000,6030.00,2,1.34,1.24,2007-11
223.41000000,Radial Velocity,51.34,,129.67464,0.774000,6030.00,2,1.34,1.24,2009-03
711.00000000,Radial Velocity,68.05,,2080.00000,1.930000,4970.00,1,10.09,1.91,2005-07
1945.00000000,Radial Velocity,33.57,,198.00000,3.160000,5349.00,2,,1.12,2006-07
37.91000000,Radial Velocity,33.57,,25.00000,0.229000,5349.00,2,,1.12,2009-03
298.43000000,Radial Velocity,130.08,,190.06234,0.975000,5013.00,1,4.19,1.39,2007-08
410.10001000,Radial Velocity,62.88,,537.13270,1.140000,4901.00,2,3.26,1.70,2000-06
110.90000000,Radial Velocity,62.88,,47.67250,0.513700,4901.00,2,3.26,1.70,2011-02
71.48400000,Radial Velocity,41.02,,2552.17490,0.340000,5588.00,1,1.08,1.24,2002-03
14.47900000,Radial Velocity,69.85,,25.74423,0.121400,5646.00,1,1.63,1.14,2009-09
3.09251400,Radial Velocity,27.48,,291.12000,0.044300,6168.00,1,,1.21,2001-04
396.03000000,Radial Velocity,122.79,,6397.91790,1.460000,4924.00,1,8.13,2.20,2010-08
510.90000000,Radial Velocity,104.89,,535.54355,1.400000,4961.00,1,4.16,1.41,2010-05
564.10000000,Radial Velocity,120.81,,807.28820,1.592000,4945.00,1,4.71,1.69,2010-05
9.37430000,Radial Velocity,26.90,,6.35660,0.080000,4918.00,3,0.79,0.63,2009-03
962.00000000,Radial Velocity,26.90,,203.00000,1.760000,4918.00,3,0.79,0.63,2009-03
2172.00000000,Radial Velocity,26.90,,171.00000,3.000000,4918.00,3,0.79,0.63,2009-03
956.00000000,Radial Velocity,60.31,,127.13200,1.850000,5736.00,1,1.50,1.03,2010-03
626.51599000,Radial Velocity,54.28,,1255.42850,1.490000,5948.00,2,1.23,1.31,2005-01
2.24571000,Radial Velocity,54.32,,162.09330,0.030000,6239.00,1,1.16,1.55,2006-05
882.70001000,Radial Velocity,40.92,,1773.49140,1.890000,5979.00,1,1.51,1.57,2001-12
3.93404000,Radial Velocity,40.59,,6.35660,0.050000,5110.00,2,0.85,0.67,2010-03
26.44000000,Transit,927.97,4.070,12.15000,0.168300,,5,0.90,0.91,2013-10
51.54000000,Transit,927.97,5.340,13.90000,0.262600,,5,0.90,0.91,2013-10
2.38296100,Transit,927.97,1.770,,0.034000,,5,0.90,0.91,2014-03
5.90220600,Transit,927.97,2.470,,0.063000,,5,0.90,0.91,2014-03
9.77000000,Transit,405.01,2.830,,,4648.00,3,0.59,,2013-10
20.09000000,Transit,405.01,2.360,,,4648.00,3,0.59,,2013-10
5.16979600,Transit,405.01,1.940,,0.051000,4648.00,3,0.59,,2014-03
8.72600000,Transit,1443.27,2.230,,,6031.00,5,1.17,,2013-10
12.88300000,Transit,1443.27,2.360,,,6031.00,5,1.17,,2013-10
4.22453700,Transit,1443.27,1.380,,0.052000,6031.00,5,1.17,,2014-03
27.43438900,Transit,1443.27,2.600,,0.181000,6031.00,5,1.17,,2014-03
44.55216900,Transit,1443.27,2.200,,0.250000,6031.00,5,1.17,,2014-03
8.30600000,Transit,782.09,1.970,,,5436.00,4,0.89,,2013-10
12.51300000,Transit,782.09,2.180,,,5436.00,4,0.89,,2013-10
17.91323000,Transit,782.09,1.200,,0.130000,5436.00,4,0.89,,2014-03
25.21675100,Transit,782.09,1.270,,0.163000,5436.00,4,0.89,,2014-03
282.52550000,Transit,347.27,10.120,,0.828000,5629.00,1,1.00,0.94,2013-10
29.39319500,Transit,356.41,2.660,,0.200000,6106.00,3,1.36,,2014-03
48.63040800,Transit,356.41,2.640,,0.280000,6106.00,3,1.36,,2014-03
15.09000000,Transit,400.93,1.430,0.77000,,,2,1.61,1.09,2014-02
22.80400000,Transit,400.93,1.340,0.90000,,,2,1.61,1.09,2014-02
15.79186000,Transit,413.68,2.370,,0.131000,5770.00,2,1.64,,2014-03
82.20017000,Transit,413.68,2.550,,0.393000,5770.00,2,1.64,,2014-03
8.45745800,Transit,319.57,1.020,,0.079000,5884.00,3,1.13,,2014-03
27.50868000,Transit,319.57,2.900,,0.178000,5884.00,3,1.13,,2014-03
87.51790500,Transit,319.57,1.640,,0.377000,5884.00,3,1.13,,2014-03
16.09200000,Transit,230.19,2.410,16.13000,,5685.00,2,1.03,1.02,2014-02
25.51690000,Transit,230.19,0.840,8.25000,,5685.00,2,1.03,1.02,2014-02
6.17819600,Transit,303.00,1.210,,0.067000,6003.00,4,1.18,,2014-03
6.41491400,Transit,303.00,1.280,,0.068000,6003.00,4,1.18,,2014-03
18.01019900,Transit,303.00,1.550,,0.136000,6003.00,4,1.18,,2014-03
8.12997600,Transit,665.37,1.760,,0.083000,5736.00,2,1.43,,2014-03
31.51758600,Transit,665.37,2.840,,0.204000,5736.00,2,1.43,,2014-03
5.31742900,Transit,338.05,2.000,,0.060000,5983.00,2,1.18,,2014-03
10.10578500,Transit,338.05,1.260,,0.092000,5983.00,2,1.18,,2014-03
0.53835431,Transit,933.00,1.530,,,5948.00,2,1.08,1.05,
82.53425190,Transit,370.00,2.540,,,4392.00,1,0.61,0.64,
20.16034462,Transit,268.00,1.620,,,4944.00,1,0.74,0.80,
22.08557563,Transit,298.00,2.970,,,3843.00,1,0.54,0.57,
1.15116651,Transit,170.00,1.600,,,3934.00,1,0.54,0.56,
28.26731672,Transit,659.00,2.700,,,5206.00,1,0.80,0.83,
3.77059058,Transit,1098.00,1.980,,,6014.00,1,1.14,1.09,
2.70730672,Transit,470.00,1.360,,,6150.00,1,1.56,1.22,
5.65377733,Transit,996.00,2.320,,,6058.00,1,1.18,1.12,
5.99185702,Transit,568.00,2.340,,,6237.00,1,1.65,1.29,
120.01812720,Transit,925.00,4.760,,,6453.00,1,1.51,1.40,
14.30511983,Transit,1009.00,3.150,,,5491.00,1,0.88,0.90,
4.33642933,Transit,425.00,1.710,,,6144.00,1,1.57,1.22,
3.55485691,Transit,873.00,1.780,,,6109.00,1,1.17,1.11,
5.28789787,Transit,1080.00,6.280,,,4972.00,1,3.39,1.11,
6.49801525,Transit,515.00,1.500,,,5782.00,1,1.06,1.00,
19.76172042,Transit,496.00,1.540,,,5328.00,1,0.74,0.78,
5.18500207,Transit,365.00,1.440,,,4587.00,1,0.70,0.73,
26.02044230,Transit,1292.00,3.200,,,5558.00,1,0.89,0.92,
0.76985360,Transit,402.00,0.890,,,5252.00,1,0.82,0.86,
6.89225223,Transit,829.00,1.590,,,5936.00,1,1.04,1.04,
37.94563000,Transit,1244.00,2.990,,,5453.00,1,0.86,0.90,
24.17385790,Transit,1023.00,2.450,,,5844.00,1,1.02,1.01,
106.24754700,Transit,829.00,1.900,,,5712.00,1,0.97,0.98,
31.80634000,Transit,336.00,1.070,,,4990.00,1,0.75,0.80,
2.68505749,Transit,454.00,1.320,,,5212.00,1,0.81,0.84,
16.86012860,Transit,1284.00,1.990,,,6077.00,1,1.14,1.09,
4.89337519,Transit,867.00,1.570,,,6176.00,1,1.30,1.17,
11.17394617,Transit,1258.00,2.410,,,5924.00,1,1.05,1.04,
28.50571890,Transit,1378.00,2.820,,,5765.00,1,0.99,1.00,
53.59910440,Transit,1193.00,2.680,,,5983.00,1,1.07,1.05,
104.35189760,Transit,296.00,1.330,,,5622.00,1,0.87,0.96,
16.07677615,Transit,1112.00,2.230,,,5635.00,1,0.93,0.95,
18.87064068,Transit,1029.00,2.610,,,5975.00,1,1.09,1.06,
17.13695430,Transit,1202.00,2.080,,,5913.00,1,1.06,1.04,
3.78858982,Transit,883.00,1.770,,,6012.00,1,1.16,1.11,
10.45843441,Transit,384.00,1.330,,,4730.00,1,0.72,0.76,
6.47027579,Transit,664.14,1.020,,,5479.00,3,1.01,,
3.72215641,Transit,932.00,2.840,,,5693.00,1,0.96,0.98,
15.77979614,Transit,864.00,2.290,,,5723.00,1,0.96,0.98,
14.03491514,Transit,571.00,2.390,,,5268.00,1,0.81,0.85,
10.35584657,Transit,330.00,1.740,,,4655.00,1,0.69,0.73,
9.99761851,Transit,1019.00,2.430,,,5753.00,2,0.97,0.98,
90.41135560,Transit,1019.00,3.410,,,5753.00,2,0.97,0.98,
1.68269615,Transit,150.00,1.320,,,3712.00,1,0.48,0.51,
3.59576964,Transit,1115.00,2.600,,,5860.00,1,1.08,1.05,
5.40427220,Transit,1111.00,3.160,,,5980.00,2,1.11,1.09,
1.20846503,Transit,1111.00,1.690,,,5980.00,2,1.11,1.09,
12.91375431,Transit,1241.00,3.320,,,6155.00,1,1.22,1.15,
2.62811375,Transit,389.00,2.300,,,4521.00,1,0.68,0.72,
14.28226676,Transit,259.00,2.130,,,4201.00,1,0.61,0.64,
2.19740000,Radial Velocity,48.70,,384.57430,0.037900,6380.00,1,,1.51,
232.08000000,Radial Velocity,58.60,,851.78440,0.706000,5530.00,1,,0.87,
82.46700000,Radial Velocity,72.50,,1195.04080,0.389000,6060.00,1,,1.15,
499.48000000,Radial Velocity,56.20,,495.81480,1.134000,5180.00,1,,0.78,
218.47000000,Radial Velocity,62.50,,1010.69940,0.740000,5960.00,1,,1.13,
5.08274652,Transit,521.00,1.410,,,5461.00,1,0.86,0.95,
41.69799760,Transit,758.00,2.110,,,6035.00,1,1.02,1.06,
15.86621821,Transit,352.00,1.200,,,6106.00,1,1.38,1.08,
1.34059747,Transit,250.00,1.220,,,5973.00,1,1.12,1.11,
13.93290318,Transit,318.00,1.470,,,6154.00,1,1.23,1.17,
2.36436901,Transit,402.00,0.820,,,6230.00,1,1.50,1.26,
20.31050100,Transit,567.00,2.600,,,6112.00,1,1.99,1.34,
2.53475627,Transit,1265.00,2.800,,,5998.00,1,1.11,1.07,
10.29672521,Transit,597.00,2.060,,,4687.00,1,0.61,0.63,
4.40966548,Transit,678.00,1.380,,,5877.00,1,1.15,1.10,
4.59489604,Transit,806.00,1.500,,,6173.00,1,1.38,1.21,
32.29687980,Transit,769.00,1.760,,,5248.00,1,0.81,0.85,
2.97041437,Transit,1027.00,1.910,,,5418.00,1,0.76,0.80,
4.85386933,Transit,1245.00,1.740,,,6028.00,1,1.14,1.11,
11.04603384,Transit,1219.00,2.250,,,6113.00,1,1.21,1.15,
6.53192704,Transit,926.00,2.420,,,5403.00,2,0.85,0.89,
100.82741130,Transit,926.00,3.800,,,5403.00,2,0.85,0.89,
51.30063400,Transit,847.00,2.870,,,5663.00,1,0.91,0.93,
12.43931193,Transit,299.00,1.280,,,5066.00,1,0.78,0.81,
11.35011917,Transit,281.00,2.170,,,4027.00,1,0.57,0.59,
34.26857050,Transit,610.00,2.320,,,5253.00,1,0.82,0.86,
5.75322197,Transit,860.00,2.870,,,5416.00,1,0.88,0.91,
5.50860439,Transit,420.00,1.290,,,5556.00,1,0.91,0.95,
18.93054959,Transit,433.00,2.150,,,4954.00,1,0.76,0.81,
16.57110363,Transit,672.00,2.390,,,5388.00,1,0.84,0.88,
16.00494214,Transit,932.00,3.550,,,6769.00,1,1.81,1.49,
1.95452434,Transit,1239.00,2.180,,,5821.00,2,1.00,0.99,
105.65513690,Transit,1239.00,3.680,,,5821.00,2,1.00,0.99,
7.23400469,Transit,554.00,1.990,,,5473.00,1,0.87,0.93,
49.10135140,Transit,894.00,2.580,,,5518.00,1,0.88,0.91,
1.41122985,Transit,198.00,1.460,,,4433.00,1,0.67,0.70,
96.91514960,Transit,446.00,2.280,,,5227.00,1,0.80,0.87,
13.47469571,Transit,837.00,2.330,,,5431.00,1,0.86,0.89,
10.99469878,Transit,455.00,2.360,,,4445.00,1,0.68,0.71,
62.13877140,Transit,686.00,2.630,,,5494.00,1,0.89,0.93,
66.41621330,Transit,1017.00,3.910,,,5143.00,1,0.78,0.81,
5.60014851,Transit,876.00,1.510,,,5308.00,1,0.81,0.85,
25.20347870,Transit,1108.00,2.360,,,5438.00,1,0.83,0.86,
2.83265213,Transit,695.00,1.320,,,5908.00,1,1.21,1.08,
16.22371307,Transit,616.00,1.510,,,5590.00,1,0.92,0.94,
8.49642241,Transit,812.00,2.080,,,4965.00,1,0.71,0.74,
66.18490310,Transit,946.00,2.230,,,5756.00,1,0.97,0.98,
2.03231845,Transit,505.00,1.250,,,4708.00,1,0.72,0.78,
7.68477160,Transit,777.00,1.470,,,5517.00,1,0.90,0.93,
15.04471980,Transit,540.00,1.150,,,5889.00,1,1.17,0.94,
1.11854972,Transit,579.00,1.060,,,4612.00,1,0.70,0.74,
15.18725932,Transit,1202.00,2.290,,,6177.00,1,1.24,1.15,
28.68513240,Transit,1393.00,2.940,,,5834.00,1,1.04,1.03,
0.58800076,Transit,269.00,1.060,,,4105.00,1,0.61,0.64,
85.73502850,Transit,1282.00,3.050,,,5825.00,1,1.03,1.03,
1.07839035,Transit,766.00,1.410,,,5226.00,1,0.81,0.84,
1.21699766,Transit,807.00,1.640,,,4877.00,1,0.75,0.80,
13.68237119,Transit,946.00,1.620,,,5909.00,1,1.06,1.06,
11.08507637,Transit,877.00,2.320,,,5001.00,1,0.76,0.80,
25.36911600,Transit,558.00,1.510,,,6210.00,1,1.38,1.23,
58.83000000,Radial Velocity,51.10,,947.13340,0.297000,5920.00,1,,1.01,
28.12500000,Radial Velocity,55.50,,136.03124,0.177000,5460.00,2,,0.93,
67.30000000,Radial Velocity,55.50,,249.17872,0.316000,5460.00,2,,0.93,
94.44000000,Radial Velocity,36.20,,143.34133,0.415000,5600.00,4,,1.07,2014-06
201.99000000,Radial Velocity,36.20,,422.71390,0.689000,5600.00,4,,1.07,2014-06
1069.80000000,Radial Velocity,36.20,,375.03940,2.090000,5600.00,4,,1.07,2014-06
5000.00000000,Radial Velocity,36.20,,209.76780,5.000000,5600.00,4,,1.07,2014-06
2.98959320,Transit,210.00,19.044,286.68266,0.043170,6206.00,1,1.60,1.20,2016-02
2.26045500,Transit,63.11,2.320,,0.021400,3214.00,1,0.29,0.26,2018-05
2.50856000,Transit,292.14,1.140,,0.034400,5430.00,3,0.86,0.93,
1.25785000,Transit,110.87,11.882,563.83042,0.022000,5280.00,1,0.78,0.91,
8.99182800,Transit,158.39,4.960,,0.080350,,4,0.84,0.86,
31.71420000,Transit,158.39,3.270,,0.186200,,4,0.84,0.86,
20.66186000,Transit,158.39,2.740,,0.139900,,4,0.84,0.86,
2.49979000,Transit,333.00,15.693,390.93090,0.036300,5650.00,1,1.20,1.02,
3.37265000,Transit,433.00,13.899,190.69800,0.044900,6050.00,1,1.02,1.07,
3.28883000,Transit,234.00,,90.30000,,5800.00,2,1.27,1.12,
5.74814500,Transit,246.00,10.424,317.83000,0.062800,5900.00,1,0.90,1.00,
2.17642300,Transit,547.00,13.563,368.68280,0.034500,5700.00,1,1.44,1.16,
0.93846683,Transit,558.00,1.420,,,5671.00,1,0.93,0.95,
6.93366476,Transit,966.00,1.380,,,5988.00,1,1.26,1.11,
61.03701170,Transit,995.00,3.070,,,6167.00,1,1.23,1.14,
33.86785310,Transit,623.00,2.340,,,4673.00,1,0.72,0.77,
52.06886010,Transit,771.00,2.310,,,5806.00,1,1.01,1.01,
9.11499030,Transit,879.00,1.720,,,5743.00,1,0.99,0.99,
3.93246130,Transit,532.00,1.590,,,4700.00,1,0.70,0.73,
0.92103214,Transit,820.00,1.110,,,5869.00,1,1.02,1.01,
71.45177750,Transit,905.00,2.130,,,6335.00,1,1.40,1.25,
8.03755877,Transit,490.00,1.330,,,5241.00,1,0.81,0.86,
1.92143740,Transit,478.00,1.370,,,5331.00,1,0.84,0.87,
14.20443009,Transit,922.00,2.460,,,5346.00,1,0.84,0.87,
55.67383090,Transit,603.00,2.090,,,5001.00,1,0.77,0.81,
4.88083852,Transit,482.00,1.350,,,4830.00,1,0.73,0.78,
10.56134221,Transit,687.00,1.450,,,5482.00,1,0.89,0.92,
67.66882700,Transit,1482.00,3.720,,,6095.00,2,1.22,1.15,
153.34336400,Transit,1482.00,2.670,,,6095.00,2,1.22,1.15,
52.62984170,Transit,861.00,2.220,,,5533.00,1,0.89,0.92,
37.32294930,Transit,716.00,1.980,,,6089.00,1,1.13,1.09,
1.64422461,Transit,799.59,0.880,,,6175.00,4,1.47,,
36.51560530,Transit,389.00,2.210,,,4948.00,1,0.75,0.79,
1.90780520,Transit,291.00,0.890,,,5436.00,1,0.82,0.91,
2.51462432,Transit,633.00,1.330,,,5522.00,1,0.87,0.90,
4.41769648,Transit,422.00,1.260,,,5030.00,1,0.77,0.82,
19.32952416,Transit,795.00,2.480,,,4983.00,1,0.76,0.80,
1.22621732,Transit,741.00,0.870,,,6011.00,1,1.12,1.09,
3.29011795,Transit,607.00,1.870,,,4647.00,1,0.71,0.77,
7.56052806,Transit,1425.00,2.510,,,5547.00,1,0.92,0.94,
12.12400943,Transit,706.00,2.260,,,5198.00,1,0.80,0.83,
29.01000000,Radial Velocity,40.38,,8.98000,,5392.00,1,0.70,0.71,
22.71700000,Radial Velocity,6.53,1.310,7.30000,0.146300,4699.00,6,0.78,0.81,2015-11
94.20000000,Radial Velocity,6.53,,10.80622,0.375300,4699.00,6,0.78,0.81,2015-11
2247.00000000,Radial Velocity,6.53,,108.06220,3.110000,4699.00,6,0.78,0.81,2015-12
14.56650000,Transit,99.33,2.670,,0.096200,3785.00,1,0.52,0.56,
2.71407755,Transit,408.00,1.170,,,5763.00,1,0.97,0.98,
122.88080580,Transit,507.00,3.010,,,5533.00,1,0.89,0.95,
8.07124073,Transit,1155.00,1.700,,,5568.00,1,0.92,0.94,
11.01816836,Transit,1486.00,2.550,,,5705.00,1,0.94,0.96,
12.94130146,Transit,1304.00,2.140,,,6051.00,1,1.15,1.10,
5.34982412,Transit,685.00,1.190,,,6050.00,1,1.21,1.14,
18.82634264,Transit,757.00,2.360,,,5130.00,1,0.80,0.85,
4.76703963,Transit,701.00,1.220,,,5616.00,1,0.93,0.95,
4.37034536,Transit,1124.00,1.390,,,5743.00,1,0.98,0.99,
2.03232507,Transit,1363.00,1.990,,,5905.00,1,1.08,1.06,
22.92212660,Transit,667.00,1.440,,,5986.00,1,1.10,1.06,
16.10467749,Transit,622.00,2.120,,,5944.00,1,1.94,1.25,
7.42693741,Transit,958.00,1.520,,,5842.00,1,0.99,1.00,
12.00096042,Transit,909.00,1.880,,,5194.00,1,0.82,0.87,
1.91694425,Transit,455.00,0.790,,,5239.00,1,0.80,0.84,
16.30125900,Transit,455.00,1.220,,,4870.00,1,0.75,0.80,
13.32351601,Transit,578.00,1.330,,,6155.00,1,1.22,1.18,
7.01075434,Transit,1241.00,1.820,,,6140.00,1,1.19,1.13,
17.29234530,Transit,779.00,1.450,,,5923.00,1,1.02,1.02,
94.28875770,Transit,667.00,2.290,,,5747.00,1,0.95,0.97,
1.31184443,Transit,502.52,1.530,,,5574.00,3,0.94,,
14.58649607,Transit,731.00,2.310,,,6117.00,1,1.18,1.10,
7.75192492,Transit,502.00,1.990,,,5789.00,2,0.96,1.04,
4.16536510,Transit,502.00,1.050,,,5789.00,2,0.96,1.04,
14.48585199,Transit,690.00,2.290,,,5813.00,1,1.05,1.01,
40.69944430,Transit,1143.00,3.730,,,6424.00,1,1.49,1.30,
15.45805670,Transit,579.00,8.400,,,5721.00,1,1.28,1.00,
7.23858540,Transit,383.00,1.380,,,5444.00,1,0.84,0.93,
161.47439370,Transit,657.00,3.180,,,5829.00,1,1.04,1.02,
17.97979059,Transit,843.00,2.900,,,6185.00,1,1.33,1.24,
30.99660733,Transit,349.00,2.210,,,5322.00,1,0.84,0.91,
8.50340718,Transit,634.00,1.630,,,5899.00,1,1.15,1.02,
5.16950177,Transit,757.00,1.890,,,6075.00,1,1.24,1.03,
23.44971004,Transit,826.00,2.640,,,6174.00,1,1.51,1.33,
16.08066115,Transit,341.00,4.450,,,5203.00,1,0.80,0.85,
23.20584623,Transit,1575.00,4.750,,,6096.00,1,2.56,1.64,
6.07972888,Transit,426.00,1.830,,,5382.00,1,0.93,0.88,
10.21420496,Transit,680.00,2.380,,,5896.00,1,1.29,1.14,
22.24813967,Transit,538.00,2.560,,,5653.00,1,0.94,1.01,
14.87829600,Transit,1029.00,1.750,,,5471.00,1,0.85,0.88,
59.62252570,Transit,1317.00,3.340,,,5769.00,1,0.96,0.97,
17.42395198,Transit,1105.00,3.080,,,5539.00,1,0.86,0.89,
44.96417488,Transit,218.00,2.130,,,4861.00,1,0.75,0.81,
49.77014380,Transit,1239.00,5.930,,,5612.00,1,0.91,0.93,
43.31677370,Transit,1035.00,2.630,,,5409.00,1,0.83,0.86,
31.00338140,Transit,1543.00,2.630,,,5718.00,1,0.97,0.97,
11.79162572,Transit,918.00,1.930,,,5665.00,1,0.93,0.94,
26.96443170,Transit,1188.00,2.280,,,5508.00,1,0.87,0.90,
7.76846622,Transit,884.00,1.850,,,5679.00,1,0.94,0.96,
8.68930730,Transit,572.00,2.910,,,5403.00,1,0.86,0.89,
7.83443500,Transit,153.59,4.421,26.40000,0.073900,,4,0.82,0.87,
98.71804060,Transit,1489.00,8.980,,,5857.00,1,1.02,1.02,
71.52530845,Transit,408.00,5.590,,,4834.00,1,0.73,0.77,
130.35469190,Transit,1167.00,7.650,,,5730.00,1,0.99,1.00,
88.40655258,Transit,240.00,4.210,,,5416.00,2,0.99,0.95,
21.80385500,Transit,330.00,1.194,,0.140500,4890.00,4,0.73,0.77,
1071.23228000,Transit,330.00,10.150,,1.890000,4890.00,4,0.73,0.77,
1.06378867,Transit,451.00,1.280,,,5105.00,1,0.78,0.82,
148.46033820,Transit,622.00,3.530,,,5335.00,1,0.83,0.87,
0.93488424,Transit,324.00,1.460,,,4870.00,1,0.74,0.79,
201.12140000,Transit,473.00,2.080,,,5694.00,1,0.96,0.98,
24.75764210,Transit,979.00,2.940,,,5957.00,1,1.08,1.06,
10.13202575,Transit,659.00,2.190,,,4815.00,1,0.72,0.75,
38.50533980,Transit,838.00,2.550,,,5629.00,1,0.90,0.92,
6.77408868,Transit,1507.00,2.670,,,5985.00,1,1.11,1.08,
26.41045478,Transit,971.00,2.690,,,5301.00,1,0.82,0.86,
14.37508035,Transit,518.00,1.710,,,5913.00,1,1.04,1.04,
56.18868870,Transit,566.00,2.090,,,5754.00,2,1.13,1.08,
3.18897601,Transit,566.00,0.990,,,5754.00,2,1.13,1.08,
6.92101021,Transit,415.00,1.610,,,4651.00,1,0.70,0.75,
3.27346074,Transit,129.00,0.950,,,3864.00,1,0.49,0.51,
15.37875460,Transit,555.00,1.600,,,6010.00,2,1.13,1.09,
21.12845690,Transit,555.00,1.480,,,6010.00,2,1.13,1.09,
25.96200249,Transit,1021.00,3.400,,,6675.00,1,1.73,1.43,
34.85382760,Transit,1051.00,2.930,,,5888.00,1,1.03,1.03,
0.57736958,Transit,547.00,1.540,,,5063.00,1,0.74,0.78,
86.82898900,Transit,236.00,1.400,,,3784.00,1,0.51,0.54,
9.95661537,Transit,1433.00,2.710,,,5961.00,1,1.08,1.06,
10.41725184,Transit,948.00,1.420,,,5778.00,1,1.00,1.01,
26.78391830,Transit,740.00,1.930,,,5471.00,1,0.89,0.92,
45.12630420,Transit,1281.00,2.600,,,6198.00,1,1.25,1.16,
11.94014029,Transit,866.00,2.810,,,4967.00,1,0.76,0.80,
4.16055856,Transit,533.00,0.790,,,5541.00,1,0.90,0.93,
31.05716180,Transit,1078.00,2.140,,,5337.00,1,0.82,0.86,
84.57332260,Transit,1121.00,2.860,,,5472.00,1,0.90,0.94,
4.14787559,Transit,1533.00,1.930,,,6386.00,1,1.48,1.30,
5.19104016,Transit,2511.00,2.900,,,6564.00,1,1.57,1.40,
4.86638150,Transit,614.00,1.150,,,5682.00,1,0.96,0.98,
18.55257010,Transit,936.00,2.630,,,5261.00,1,0.80,0.84,
13.62798432,Transit,682.00,2.260,,,4895.00,1,0.74,0.77,
16.83207290,Transit,877.00,1.750,,,5667.00,1,0.94,0.96,
3.70428172,Transit,764.00,1.350,,,6680.00,1,1.77,1.46,
4.35409304,Transit,861.00,1.440,,,5306.00,2,0.83,0.86,
9.48961571,Transit,673.00,1.850,,,5713.00,1,1.13,1.02,
4.41745855,Transit,1022.00,2.900,,,6570.00,1,1.66,1.40,
16.33889626,Transit,1029.00,10.160,,,4908.00,1,2.52,1.00,
3.17391710,Transit,1413.00,3.150,,,6747.00,1,1.81,1.49,
3.27582262,Transit,901.00,2.100,,,6170.00,1,1.21,1.13,
15.87364565,Transit,513.00,1.990,,,5634.00,1,0.91,0.93,
16.22546490,Transit,789.00,1.170,,,6020.00,1,1.07,1.03,
17.42117490,Transit,665.00,3.220,,,5741.00,1,0.98,1.05,
29.90722674,Transit,525.00,2.260,,,5871.00,1,0.94,0.97,
3.03214559,Transit,805.00,2.960,,,5849.00,1,1.35,1.08,
21.38521506,Transit,537.00,2.370,,,5522.00,1,0.87,0.92,
3.88689525,Transit,1140.95,1.320,,,6171.00,3,1.80,,
124.52446470,Transit,669.02,2.660,,,5502.00,3,1.06,,
4.18200253,Transit,423.00,2.490,,,5490.00,1,0.88,0.97,
14.70748976,Transit,593.00,1.950,,,5665.00,2,1.19,1.02,
0.90037648,Transit,593.00,0.780,,,5665.00,2,1.19,1.02,
13.72465129,Transit,661.00,2.070,,,5865.00,1,1.11,1.04,
46.40633580,Transit,783.00,2.710,,,6170.00,1,1.24,1.15,
1560.20000000,Radial Velocity,168.63,,1748.06500,2.800000,4670.00,1,7.83,1.17,
822.30000000,Radial Velocity,91.49,,762.79200,2.100000,4850.00,1,5.77,1.74,
9.10967112,Transit,240.00,1.190,,,5416.00,2,0.99,0.95,
3.65691115,Transit,1280.00,1.480,,,6296.00,1,1.36,1.23,
12.57200950,Transit,587.00,1.190,,,6188.00,1,1.21,1.14,
40.83650120,Transit,606.00,1.600,,,5578.00,1,0.92,0.94,
3.23941344,Transit,743.00,1.010,,,6074.00,1,1.16,1.11,
23.47741010,Transit,1017.00,1.750,,,6221.00,1,1.33,1.21,
66.55790570,Transit,1006.00,1.870,,,6227.00,1,1.32,1.20,
3.11602791,Transit,1090.00,1.640,,,5353.00,1,0.83,0.87,
2.13194651,Transit,1126.00,1.550,,,5504.00,1,0.89,0.92,
12.94609780,Transit,1452.00,1.910,,,6175.00,1,1.25,1.16,
0.66407381,Transit,852.00,1.210,,,5123.00,1,0.79,0.84,
14.79674580,Transit,364.00,0.970,,,6170.00,1,1.28,1.20,
11.25402929,Transit,1150.00,2.150,,,5753.00,1,0.98,1.00,
11.47685909,Transit,1027.00,1.540,,,5715.00,1,0.94,0.96,
2.76122421,Transit,715.00,1.120,,,6132.00,1,1.29,1.20,
7.99019627,Transit,1059.00,1.520,,,6080.00,1,1.17,1.10,
2.41435165,Transit,171.00,0.980,,,4529.00,1,0.69,0.74,
4.30655689,Transit,1050.00,2.630,,,6209.00,1,1.34,1.22,
2.29503623,Transit,422.00,1.230,,,5723.00,1,0.94,0.98,
27.49560600,Transit,971.00,3.010,,,6127.00,1,1.20,1.12,
14.08827448,Transit,1462.00,3.360,,,5987.00,1,1.10,1.07,
110.96546000,Transit,525.00,2.720,,,4644.00,1,0.69,0.73,
3.76419105,Transit,673.00,1.730,,,4906.00,1,0.72,0.75,
46.87793670,Transit,861.00,2.380,,,5797.00,1,0.99,0.99,
2.75798267,Transit,585.00,1.980,,,6067.00,1,1.07,1.09,
142.54424700,Transit,1117.85,2.720,,,5643.00,3,0.85,,
9.30412078,Transit,388.00,1.760,,,4597.00,1,0.70,0.75,
14.07971466,Transit,365.00,1.490,,,5945.00,1,1.14,1.09,
16.54080322,Transit,374.00,1.550,,,5153.00,1,0.79,0.85,
3.60930891,Transit,1078.00,3.730,,,5635.00,2,0.93,0.94,
2.37030743,Transit,1078.00,1.600,,,5635.00,2,0.93,0.94,
